Update,Date,Ticker,Likes,Trader,Seguidores,Profile_Url,Recommendation,Title,Content,Sentiment
,2023-09-11 08:53:01,GALAUSDT,3,viniest,60,/u/viniest/,,DE OLHO EM GALA,"GALA perde fundo anterior e rompe cunha para baixo. Normalmente essa cunha rompe pra cima, acontece muito do padrão romper pra baixo e stopar todo mundo antes de subir novamente, vamos ficar de olho numa possivel movimentação para cima. nan",
Atualizado ,2023-09-11 08:52:25,MATICUSDT,14,GustavoCorrea1,2920,/u/GustavoCorrea1/,Viés de baixa,MATIC - 🚨 Sinal de atenção! ,"


                            Comment:                        

                            Matic está perdendo neste momento a cunha que apontamos. Isso é um movimento extremamente bear. 

A projeção de preços nos leva a casa dos 0,35$. 








 

                        Olá amigos! 

Observe essa análise em MATIC: 
Vemos o gráfico semanal de Matic e sua grande  deriva desde o topo histórico. 

Linha roxa: 

Observe que essa linha serve como importante suporte nesse processo lateral de Matic. No entanto ele foi perdido na semana de 28 de Agosto. 
Veja no gráfico a sinalização em vermelho, mostrando a rejeição que houve na tentativa de se manter acima desta Linha de tendência. 

Essa rejeição pode ser o gatilho forte para mais quedas, o que levaria MATIC a testar a linha laranja. 

Linha Laranja: 









Esta linha compreende ser o nivel de 0.382% de fibonacci e claramente um suporte já acionado algumas vezes. Se isso ocorrer, Matic pode experimentar uma desvalorização de -30%. 

Outro ponto importante é a zona de 50 e 0,618% de fibonacci, localizado entre 0.19$ - 0.09$. 

Viés bullish: 







O viés bullish só seria confirmado, caso haja uma confirmação de volume comprador e preços sendo novamente negociados acima dos 0.70$, retomando a tendência de alta e rompendo uma cunha bear que você pode ver no gráfico. 

Nada pode ser descartado. 

Espero que tenha gostado desta análise! 
Deixe o boost e siga-me no trading View!

",-1.0
,2023-09-11 08:20:13,MATICUSDT,3,mjorge822,54,/u/mjorge822/,,MATIC - Zona para Longo prazo,"Bom dia galera,  

Compartilhar uma visão de um ativo que gosto muito, e que estou observando para acumular mais,  observo possibilidade de o ativo re-testar o fundo mensal com uma estrutura de wickoff, para capturar liquidez e uma possível zona de acumulação. 

Os pontos que observo: estamos numa correção tempo gráfico mensal, no reteste do fundo deixado em junho do ano passado, após uma alta de +370% o ativo atingiu 50% de correção de todo movimento, o que foi saudável se fizerem a mesma análise em timeframes menores verão que é um padrão que se repete bastante, retração de 50% após uma queda, um novo fundo sem força de venda, para depois voltar a subir. 

Lembrando não é recomendação, façam suas análises, e sempre tenha um gerenciamento de risco. 

Abraços e ótima semana e bons trades a todos. nan",
,2023-09-11 07:52:27,EURUSD,2,william_jls,3,/u/william_jls/,Viés de alta,Visão de possíveis alvos Eur/USD,"Buy stop... EUR/USD 
⬆️1.07347 

Stop loss:  
🔴1.07226 

Takes: 
1️⃣1.07412 
2️⃣1.07522 
3️⃣1.07700 nan",1.0
,2023-09-11 07:30:40,EURUSD,4,william_jls,3,/u/william_jls/,Viés de alta,Movimento corretivo de alta para o par EUR/USD,"O par de moedas EUR/USD 
Indicadores técnicos do par de moedas: 
Abertura anterior: 1,0696 
Fechamento anterior: 1.0699 
% variação. no último dia: +0,01% 
Notícias económicas mais fortes do que o esperado provenientes de França na sexta-feira impediram o euro de novas quedas. A produção industrial francesa em julho aumentou 0,7% m/m, o que foi mais forte do que as expectativas de 0,4% m/m. Além disso, a produção industrial em Julho aumentou 0,8% m/m, mais forte do que as expectativas de 0,1% m/m. O euro também foi apoiado por um ligeiro aumento nas expectativas de um aumento das taxas do BCE em 14 de setembro. A probabilidade de um aumento das taxas aumentou de 34% para 38% na sexta-feira. 
 nan",1.0
,2023-09-11 07:27:16,IBOV,4,BolsaeValor,10,/u/BolsaeValor/,Viés de alta,Mornig Report 11/09/2023,"Agenda 06/09 
08:25 – BRA – Boletim Focus 
14:00 – USA – Leilão Americano de Note 10 anos 






USDBRL



IBOV



VALE3



PETR4



Brasil 
O 
			

IBOV

		 forma um novo canal lateral, oscilando entre os 115.500 e 118.500 pontos. Enquanto isso, a cotação do 
			




USDBRL

		 se mantém próximo dos R$ 5,00, sem uma clara tendência definida. 

Política: 
Esta semana, a Câmara dos Deputados deve votar o Projeto de Lei que visa regulamentar a tributação das apostas esportivas e cassinos online. Além disso, destaca-se o encontro agendado entre o presidente Lula e o Ministro do Trabalho, Luiz Marinho, que visa discutir um projeto de lei que propõe alterações nas regras do Fundo de Garantia do Tempo de Serviço (FGTS). O principal objetivo dessa iniciativa é injetar até R$ 14 bilhões na economia. 

Na terça-feira, 12 de setembro, está programada a divulgação do Índice de Preços ao Consumidor Amplo (IPCA). As projeções indicam um aumento de 0,28% em agosto, o dobro do registrado em julho (0,12%). Esse aumento se deve, em parte, ao término do desconto do bônus de Itaipu. Na comparação anual, espera-se que o IPCA acelere de 3,99% para 4,66%. 

Estados Unidos 


SPX



NDX



DJI



US10Y







		Em termos de análise técnica, no médio e longo prazo, os índices de ações 
			

NDX

		 e 
			

SPX

		 permanecem dentro de um canal de alta, impulsionados pelo otimismo relacionado à expectativa de que o Federal Reserve encerre o ciclo de aumentos das taxas de juros em 20 de setembro. 

Hoje, os índices futuros apresentam uma ligeira alta, após o Wall Street Journal informar no domingo que houve consenso entre os membros do Fed para não aumentar as taxas na próxima reunião, marcada para 20 de setembro. Os investidores estão precificando uma probabilidade de 93% de o Fed manter sua taxa de juros inalterada, conforme indicado pela ferramenta CME FedWatch. 


Europa 


SX5E



DAX



UKX



CAC40







		Com uma agenda econômica esvaziada para hoje, mas com a decisão da taxa de juros pelo Banco Central Europeu marcada para quinta-feira, os investidores iniciam o dia assumindo ativos de maior risco na Europa. Às 7h, horário de Brasília, o índice de ações Euro Stoxx 50 subia 0,5%, com as mineradoras se destacando devido à significativa valorização do minério de ferro na China. 

Ásia/Pacífico 


HSI


000062



NI225



KOSPI







		Os mercados da região Ásia/Pacífico fecham mistos nesta madrugada, à medida que os investidores aguardam a divulgação de indicadores econômicos importantes para a semana. Na terça-feira, a Índia irá apresentar os dados de inflação e produção industrial. Na quinta-feira, 14 de setembro, a China anunciará as vendas no varejo, a produção industrial e a taxa de desemprego. No Japão, o presidente do BoJ, Kazuo Ueda, disse que o banco central poderia acabar com as taxas de juros negativas tento em vista a forte inflação que superou o dobro da meta do país. 

Commodities 


FEF2!



GOLD



USOIL


AW1!







		Os contratos futuros do petróleo Brent e WTI são negociados em leve baixa nesta manhã, cotados a US$ 90,23 e US$ 87,07 o barril respectivamente.  

O Minério de ferro 
			

FEF2!

		 fecha em alta de 3,62% em Singapura, cotado a US$ 117,35 a tonelada. As minerados 
			

BHP

		 e 
			

RIO

		 encerram os pregões na Austrália em alta de 1,09% e 1,11%.  

 nan",1.0
,2023-09-11 00:44:31,WDO1!,4,richerdmatias,322,/u/richerdmatias/,,Dólar Bovespa - Semanal - 11/09,Análise semanal para Dólar Bovespa 11/09 à 15/09. Pontos de relevância nan,
,2023-09-11 00:41:52,WIN1!,5,richerdmatias,322,/u/richerdmatias/,,Índice Bovespa  - Semanal - 11/09,Análise semanal para Índice Bovespa 11/09 à 15/09. Pontos de relevância nan,
,2023-09-11 00:41:18,US500,5,richerdmatias,322,/u/richerdmatias/,,S&P 500 - Semanal - 11/09, Análise semanal para S&P 500 11/09 à 15/09. Pontos de relevância nan,
,2023-09-11 00:39:41,BTCUSD,7,richerdmatias,322,/u/richerdmatias/,,Bitcoin - Semanal - 11/09, Análise semanal para Bitcoin 11/09 à 15/09. Pontos de relevância nan,
,2023-09-11 00:38:55,XAUUSD,7,richerdmatias,322,/u/richerdmatias/,,XAU/USD - Semanal - 11/09, Análise semanal para XAU/USD 11/09 à 15/09. Pontos de relevância nan,
,2023-09-11 00:37:34,USDCAD,5,richerdmatias,322,/u/richerdmatias/,,USD/CAD - Semanal - 11/09,Análise semanal para USD/CAD 11/09 à 15/09. Pontos de relevância nan,
,2023-09-11 00:36:55,USDJPY,5,richerdmatias,322,/u/richerdmatias/,,USD/JPY - Semanal - 11/09,Análise semanal para USD/JPY 11/09 à 15/09. Pontos de relevância nan,
,2023-09-11 00:36:22,AUDUSD,4,richerdmatias,322,/u/richerdmatias/,,AUD/USD - Semanal - 11/09,Análise semanal para AUD/USD 11/09 à 15/09. Pontos de relevância nan,
,2023-09-11 00:35:47,GBPUSD,5,richerdmatias,322,/u/richerdmatias/,,GBP/USD - Semanal - 11/09,Análise semanal para GBP/USD 11/09 à 15/09. Pontos de relevância nan,
,2023-09-11 00:34:59,EURUSD,5,richerdmatias,322,/u/richerdmatias/,,EUR/USD - Semanal - 11/09,Análise semanal para EUR/USD 11/09 à 15/09. Pontos de relevância nan,
,2023-09-10 22:33:43,BRENT,6,hydraView,154,/u/hydraView/,Viés de baixa,BRENT esperando correção e queda na produção,"Boa noite, investidores. 
Vamos de BRENT hoje. 
Temos no gráfico uma marca já considerada de 90 USD com média móvel exponencial de 50 subindo a de 200 e 100. 
Vemos também uma nuvem de Heikin Ashi demonstrando subido. 
Porém, o RSI está esticando, em uma zona onde a correção é altamente provável. 
Temos a acumulação/distribuição de Williams mostrando maior pressão vendedora. 
MME 50 não está tão longe da MME 200. 
Há também queda na produção de petróleo mundial pela falta de demanda. 
82.46 USD é um canal bom de compra. 
Não caiam em pequenos pumps para gerar liquidez em cima de sardinha. 
Fiquem com Deus! 
 nan",-1.0
,2023-09-10 21:49:59,DXY,4,william_jls,3,/u/william_jls/,,Expectativas do dólar.,"O preço do DXY está no segundo alvo de Fibonacci do último movimento da tendência de alta. Este nível é uma grande resistência, e esperamos um rompimento deste nível a partir dos dados que estão saindo esta semana. Quarta-feira, sairão alguns dados referentes à economia americana. Se os dados vierem positivos, há uma maior chance de o preço continuar a subir e buscar os 106.500 pontos, nossa próxima resistência relevante. Se os dados saírem negativos e abaixo das expectativas, a probabilidade de aumento dos juros é menor e o preço do DXY começará a cair, com suporte no nível de 103.500. nan",
,2023-09-10 19:47:54,SOLEUR,8,forexportugal,197,/u/forexportugal/,Viés de alta,SOLANA REVERSAL ,"PT- Ola a todos, ontem eu recebi um alerta de Solana ter atingido o meu nível de interesse, após fazer uma analise detalhada eu decidi abastecer o meu portfolio com esta moeda, pois acredito no futuro dela e neste momento esta numa boa zona para comprar por seguintes razoes. Desde o inicio do ano  Solana tem representado um aumento que chegou a mais de 200% e neste momento estamos com mais de 80% o que indica que ainda estamos numa tendência de alta que apresentou me o padrão de reversão de Cabeça e ombro, onde a major trendline de tendência baixa foi quebrado por um impulso, após qual temos uma correção e se formos a analisar a estrutura anterior neste exato momento o preço esta a retestar a trendline. Prestem atenção ao padrão de acumulação de liquidez de wedge descendente. Com as linhas vermelhas marquei zonas importantes onde o preço trabalhou mais, que servem como blocos de frequência. Existem boas oportunidades para compra deste ativo, quem vem nessa comigo? 

ING- Hello everyone, yesterday I received an alert that Solana had reached my level of interest. After making a detailed analysis, I decided to stock up my portfolio with this currency, as I believe in its future and at the moment it is in a good area to buy for the following reasons. Since the beginning of the year, Solana has seen an increase of more than 200% and at the moment we are at more than 80%, which indicates that we are still in an uptrend that has presented me with the Head and Shoulder reversal pattern, where the major downtrend trendline was broken by an impulse, after which we have a correction and if we analyze the previous structure at this moment the price is retesting the trendline. Pay attention to the downward wedge liquidity accumulation pattern. With the red lines I've marked important areas where the price has worked the hardest, which serve as frequency blocks. There are good opportunities to buy this asset, who's with me? 






SOLEUR







		1H 






		4H 
 nan",1.0
